task_id,participant_id,error_type,cell_accuracy
c658a4bd,4e3ca0764ffcc18f51502e8e6f5e8085,wrong_size,
e6de6e8f,81e62353775aac84b1dcca7379844456,close_miss,0.8035714285714286
aee291af,4c0adbffd3b98cc32507fca7be6d0d22,correct,1.0
604001fa,09cc6e2091fc9c89a65e741709bbd091,correct,1.0
f3b10344,b526e34ec24521cf048fd51d7ba1088a,close_miss,0.8298850574712644
4aab4007,b9038fbf53e1925bee0bc00b49663527,correct,1.0
c074846d,6ef8cd8764904afcb0511495a6881b96,wrong_size,
281123b4,4e3ca0764ffcc18f51502e8e6f5e8085,wrong_content,0.1875
47996f11,4e3ca0764ffcc18f51502e8e6f5e8085,close_miss,0.8833333333333333
df8cc377,73a18a4362886378f00be50c62542c54,correct,1.0
195ba7dc,4c941893b4d29b78532bba9e472fe3f7,correct,1.0
ce8d95cc,73a18a4362886378f00be50c62542c54,wrong_size,
477d2879,4e3ca0764ffcc18f51502e8e6f5e8085,correct,1.0
42918530,6ef8cd8764904afcb0511495a6881b96,wrong_size,
fc754716,4c941893b4d29b78532bba9e472fe3f7,correct,1.0
7d18a6fb,81e62353775aac84b1dcca7379844456,correct,1.0
12422b43,4e3ca0764ffcc18f51502e8e6f5e8085,close_miss,0.8285714285714286
72a961c9,73a18a4362886378f00be50c62542c54,correct,1.0
4c177718,81e62353775aac84b1dcca7379844456,close_miss,0.837037037037037
27a77e38,4c941893b4d29b78532bba9e472fe3f7,correct,1.0
66e6c45b,09cc6e2091fc9c89a65e741709bbd091,correct,1.0
21f83797,b526e34ec24521cf048fd51d7ba1088a,wrong_content,0.5562130177514792
6ea4a07e,b526e34ec24521cf048fd51d7ba1088a,wrong_content,0.2222222222222222
9bebae7a,09cc6e2091fc9c89a65e741709bbd091,close_miss,0.8484848484848485
e872b94a,a6dfe1aa95cab81d240b9cf3196ea860,correct,1.0
6df30ad6,a6dfe1aa95cab81d240b9cf3196ea860,correct,1.0
705a3229,b9038fbf53e1925bee0bc00b49663527,correct,1.0
1a6449f1,a6dfe1aa95cab81d240b9cf3196ea860,correct,1.0
fea12743,8e2df76970d28a1639967507988110bc,close_miss,0.9204545454545454
e41c6fd3,a6dfe1aa95cab81d240b9cf3196ea860,correct,1.0
ed74f2f2,a6dfe1aa95cab81d240b9cf3196ea860,correct,1.0
85fa5666,f1b6415dea8e19f81e3fd16bde798aa9,close_miss,0.875
1acc24af,b526e34ec24521cf048fd51d7ba1088a,close_miss,0.8055555555555556
0becf7df,09cc6e2091fc9c89a65e741709bbd091,correct,1.0
15663ba9,b526e34ec24521cf048fd51d7ba1088a,close_miss,0.9166666666666666
5af49b42,22fabcb92d8909e75c71f892ca2a586f,correct,1.0
ad7e01d0,f9927e661916935c68f2884dd5accefe,wrong_size,
642248e4,f9927e661916935c68f2884dd5accefe,correct,1.0
b1fc8b8e,f965099f3b6eab10d7e28588b62f8b45,wrong_content,0.72
358ba94e,f965099f3b6eab10d7e28588b62f8b45,correct,1.0
e99362f0,f9927e661916935c68f2884dd5accefe,wrong_content,0.25
705a3229,f9927e661916935c68f2884dd5accefe,correct,1.0
73182012,f9927e661916935c68f2884dd5accefe,correct,1.0
fd4b2b02,f965099f3b6eab10d7e28588b62f8b45,wrong_content,0.79296875
e2092e0c,042f1185ab57071b50dd5c0c9737ddb0,correct,1.0
ca8de6ea,042f1185ab57071b50dd5c0c9737ddb0,correct,1.0
d56f2372,f965099f3b6eab10d7e28588b62f8b45,wrong_size,
03560426,042f1185ab57071b50dd5c0c9737ddb0,correct,1.0
20981f0e,042f1185ab57071b50dd5c0c9737ddb0,correct,1.0
cd3c21df,042f1185ab57071b50dd5c0c9737ddb0,correct,1.0
5207a7b5,6ef8cd8764904afcb0511495a6881b96,wrong_size,
3ed85e70,946921a424c8933f4299722716f004cc,correct,1.0
e345f17b,f046ca2be533698a2cf42810b5c60865,wrong_content,0.6875
93b4f4b3,3f5a94d40863ca24ce09f7d3476e95de,wrong_size,
50f325b5,3f5a94d40863ca24ce09f7d3476e95de,wrong_size,
da515329,3f5a94d40863ca24ce09f7d3476e95de,wrong_size,
60a26a3e,3f5a94d40863ca24ce09f7d3476e95de,correct,1.0
ff72ca3e,3f5a94d40863ca24ce09f7d3476e95de,wrong_size,
1a2e2828,f965099f3b6eab10d7e28588b62f8b45,correct,1.0
85fa5666,ec1f56d6b8cd36a50c4c3c7534d5cb15,correct,1.0
2c0b0aff,9165e3cce394795ff2fba346a28d63f0,correct,1.0
67636eac,9165e3cce394795ff2fba346a28d63f0,correct,1.0
73c3b0d8,fa932eed74da126541d7c2de64af254b,correct,1.0
009d5c81,22fabcb92d8909e75c71f892ca2a586f,correct,1.0
47996f11,fa932eed74da126541d7c2de64af254b,close_miss,0.8488888888888889
b942fd60,22fabcb92d8909e75c71f892ca2a586f,close_miss,0.825
4e45f183,22fabcb92d8909e75c71f892ca2a586f,correct,1.0
b7fb29bc,8cae1d801a8752e0febf8abfdc9a1646,close_miss,0.8622222222222222
48131b3c,8cae1d801a8752e0febf8abfdc9a1646,wrong_size,
9110e3c5,f046ca2be533698a2cf42810b5c60865,correct,1.0
f9d67f8b,d4fee4528893c8df4c42f0e2ff164c1a,correct,1.0
292dd178,0e68456969d03b8d632358a60daa5825,correct,1.0
8b28cd80,f9acce8e4d6ea537ed509582aace6421,close_miss,0.8641975308641975
00dbd492,42901fb64e19a320cb93d7443cfc43d4,correct,1.0
4ff4c9da,d4fee4528893c8df4c42f0e2ff164c1a,close_miss,0.9725651577503429
5ffb2104,d4fee4528893c8df4c42f0e2ff164c1a,correct,1.0
c92b942c,3b07fe7008963f482efc6f9811228e07,wrong_content,0.2716049382716049
94133066,fa932eed74da126541d7c2de64af254b,wrong_size,
a406ac07,22fabcb92d8909e75c71f892ca2a586f,correct,1.0
137f0df0,fa932eed74da126541d7c2de64af254b,correct,1.0
1c02dbbe,8cae1d801a8752e0febf8abfdc9a1646,correct,1.0
e9b4f6fc,f046ca2be533698a2cf42810b5c60865,correct,1.0
2c737e39,8cae1d801a8752e0febf8abfdc9a1646,close_miss,0.990909090909091
42918530,f9acce8e4d6ea537ed509582aace6421,correct,1.0
67b4a34d,0e68456969d03b8d632358a60daa5825,wrong_content,0.0
2037f2c7,42901fb64e19a320cb93d7443cfc43d4,correct,1.0
d47aa2ff,946921a424c8933f4299722716f004cc,correct,1.0
3a301edc,1992b5f3fff2b740bec6422404ec0fd1,wrong_content,0.5555555555555556
551d5bf1,d9fa6afaa8136db88c1341008caeed55,correct,1.0
e619ca6e,946921a424c8933f4299722716f004cc,correct,1.0
e4075551,d38ecc91a9958a2f70288d914fa28416,correct,1.0
22a4bbc2,d9fa6afaa8136db88c1341008caeed55,correct,1.0
f9a67cb5,1992b5f3fff2b740bec6422404ec0fd1,wrong_content,0.7619047619047619
896d5239,d38ecc91a9958a2f70288d914fa28416,correct,1.0
37d3e8b2,8cae1d801a8752e0febf8abfdc9a1646,wrong_content,0.5555555555555556
1c02dbbe,946921a424c8933f4299722716f004cc,correct,1.0
5783df64,d9fa6afaa8136db88c1341008caeed55,correct,1.0
12422b43,fa932eed74da126541d7c2de64af254b,correct,1.0
845d6e51,f046ca2be533698a2cf42810b5c60865,correct,1.0
aa18de87,af0bc990572ad7f671cd7519d7f2ff93,correct,1.0
8597cfd7,44ffe391e2224bb0463f064bf2f27349,correct,1.0
903d1b4a,44ffe391e2224bb0463f064bf2f27349,correct,1.0
31adaf00,44ffe391e2224bb0463f064bf2f27349,correct,1.0
af24b4cc,af0bc990572ad7f671cd7519d7f2ff93,wrong_size,
5ffb2104,42901fb64e19a320cb93d7443cfc43d4,correct,1.0
3194b014,af0bc990572ad7f671cd7519d7f2ff93,correct,1.0
73ccf9c2,44ffe391e2224bb0463f064bf2f27349,correct,1.0
00dbd492,d4fee4528893c8df4c42f0e2ff164c1a,correct,1.0
1990f7a8,44ffe391e2224bb0463f064bf2f27349,correct,1.0
6a11f6da,42901fb64e19a320cb93d7443cfc43d4,correct,1.0
2037f2c7,d4fee4528893c8df4c42f0e2ff164c1a,wrong_size,
9c1e755f,42901fb64e19a320cb93d7443cfc43d4,correct,1.0
5207a7b5,f9acce8e4d6ea537ed509582aace6421,correct,1.0
c074846d,f9acce8e4d6ea537ed509582aace6421,correct,1.0
bf32578f,f9acce8e4d6ea537ed509582aace6421,correct,1.0
15696249,a591a7d2b7e0e16fd5c782f231e340d0,wrong_content,0.5555555555555556
b457fec5,3b07fe7008963f482efc6f9811228e07,wrong_size,
705a3229,434a6d6af5c8a7521b8296ee553206be,correct,1.0
310f3251,3b07fe7008963f482efc6f9811228e07,wrong_size,
9ddd00f0,af0bc990572ad7f671cd7519d7f2ff93,correct,1.0
e1baa8a4,af0bc990572ad7f671cd7519d7f2ff93,correct,1.0
692cd3b6,946921a424c8933f4299722716f004cc,correct,1.0
3a301edc,d9fa6afaa8136db88c1341008caeed55,correct,1.0
55059096,d9fa6afaa8136db88c1341008caeed55,correct,1.0
22a4bbc2,1992b5f3fff2b740bec6422404ec0fd1,wrong_size,
31d5ba1a,d38ecc91a9958a2f70288d914fa28416,wrong_content,0.5333333333333333
e95e3d8e,f046ca2be533698a2cf42810b5c60865,correct,1.0
72207abc,d38ecc91a9958a2f70288d914fa28416,close_miss,0.9540229885057471
4aab4007,1992b5f3fff2b740bec6422404ec0fd1,correct,1.0
5783df64,1992b5f3fff2b740bec6422404ec0fd1,correct,1.0
4e45f183,d38ecc91a9958a2f70288d914fa28416,correct,1.0
3391f8c0,abba78303c7806354b26398ac9d6a11b,correct,1.0
ccd554ac,250546e277f16ce2707da7ed5a9f2218,wrong_size,
e7b06bea,a591a7d2b7e0e16fd5c782f231e340d0,wrong_size,
7c9b52a0,abba78303c7806354b26398ac9d6a11b,correct,1.0
25094a63,d69ed3f6914a5745612bea81d5b673c8,correct,1.0
b7999b51,3b07fe7008963f482efc6f9811228e07,wrong_size,
7ee1c6ea,250546e277f16ce2707da7ed5a9f2218,correct,1.0
09c534e7,5762abd9c9b98a505e01b1677e1412d6,correct,1.0
fc754716,5762abd9c9b98a505e01b1677e1412d6,correct,1.0
e41c6fd3,b7a44004857f73c225c96aa308200d96,close_miss,0.8137254901960784
e872b94a,b7a44004857f73c225c96aa308200d96,wrong_size,
1a6449f1,b7a44004857f73c225c96aa308200d96,wrong_size,
ed74f2f2,b7a44004857f73c225c96aa308200d96,wrong_content,0.0
195ba7dc,5762abd9c9b98a505e01b1677e1412d6,correct,1.0
ad7e01d0,434a6d6af5c8a7521b8296ee553206be,wrong_size,
140c817e,3b07fe7008963f482efc6f9811228e07,wrong_content,0.00510204081632653
0f63c0b9,d69ed3f6914a5745612bea81d5b673c8,correct,1.0
c64f1187,434a6d6af5c8a7521b8296ee553206be,close_miss,0.9256198347107438
42918530,abba78303c7806354b26398ac9d6a11b,correct,1.0
d5c634a2,d69ed3f6914a5745612bea81d5b673c8,correct,1.0
f21745ec,505088cc9bd01f04a622712d10467f48,correct,1.0
d304284e,d69ed3f6914a5745612bea81d5b673c8,correct,1.0
48f8583b,a591a7d2b7e0e16fd5c782f231e340d0,wrong_content,0.5555555555555556
f5c89df1,abba78303c7806354b26398ac9d6a11b,correct,1.0
0692e18c,d69ed3f6914a5745612bea81d5b673c8,correct,1.0
6df30ad6,b7a44004857f73c225c96aa308200d96,correct,1.0
ac0c5833,5762abd9c9b98a505e01b1677e1412d6,correct,1.0
ed74f2f2,29e1dedb43ad72cdf251c740bf2779ad,correct,1.0
6df30ad6,29e1dedb43ad72cdf251c740bf2779ad,correct,1.0
1a6449f1,29e1dedb43ad72cdf251c740bf2779ad,wrong_size,
aab50785,29acd7eda7c391182fedd59b1394ffd5,wrong_size,
bd14c3bf,505088cc9bd01f04a622712d10467f48,close_miss,0.817174515235457
7e02026e,10fc3c0c0cd75bffc590fa4ba0e1133d,wrong_content,0.7430555555555556
c87289bb,505088cc9bd01f04a622712d10467f48,correct,1.0
358ba94e,11be35a6491b8e9bb0158a3da7e249bf,correct,1.0
140c817e,ef3ae2d9b3cce05442698962a0a96f2b,correct,1.0
8ee62060,11be35a6491b8e9bb0158a3da7e249bf,correct,1.0
7c9b52a0,a591a7d2b7e0e16fd5c782f231e340d0,wrong_size,
2a5f8217,505088cc9bd01f04a622712d10467f48,wrong_size,
c074846d,abba78303c7806354b26398ac9d6a11b,correct,1.0
3391f8c0,a591a7d2b7e0e16fd5c782f231e340d0,wrong_content,0.7597402597402597
e41c6fd3,29e1dedb43ad72cdf251c740bf2779ad,close_miss,0.8725490196078431
b0722778,29acd7eda7c391182fedd59b1394ffd5,wrong_size,
e2092e0c,5762abd9c9b98a505e01b1677e1412d6,close_miss,0.9066666666666666
b4a43f3b,29acd7eda7c391182fedd59b1394ffd5,wrong_size,
e872b94a,29e1dedb43ad72cdf251c740bf2779ad,wrong_size,
85fa5666,29acd7eda7c391182fedd59b1394ffd5,wrong_size,
12eac192,b4326527b5a249d8039e0e4ec3d2eb85,correct,1.0
2546ccf6,ef3ae2d9b3cce05442698962a0a96f2b,correct,1.0
e5790162,250546e277f16ce2707da7ed5a9f2218,correct,1.0
137f0df0,c3450bef9560f5ef1d4fbe38afba97e3,wrong_content,0.5
e99362f0,434a6d6af5c8a7521b8296ee553206be,close_miss,0.85
b20f7c8b,11be35a6491b8e9bb0158a3da7e249bf,correct,1.0
ac3e2b04,ef3ae2d9b3cce05442698962a0a96f2b,correct,1.0
59341089,505088cc9bd01f04a622712d10467f48,correct,1.0
4e469f39,250546e277f16ce2707da7ed5a9f2218,correct,1.0
bbb1b8b6,11be35a6491b8e9bb0158a3da7e249bf,correct,1.0
770cc55f,b4326527b5a249d8039e0e4ec3d2eb85,correct,1.0
17b80ad2,10fc3c0c0cd75bffc590fa4ba0e1133d,wrong_size,
bc4146bd,b4326527b5a249d8039e0e4ec3d2eb85,correct,1.0
a680ac02,10fc3c0c0cd75bffc590fa4ba0e1133d,wrong_size,
0b17323b,b4326527b5a249d8039e0e4ec3d2eb85,correct,1.0
ac605cbb,10fc3c0c0cd75bffc590fa4ba0e1133d,close_miss,0.8016528925619835
af22c60d,29acd7eda7c391182fedd59b1394ffd5,close_miss,0.9766666666666667
3d31c5b3,ef3ae2d9b3cce05442698962a0a96f2b,correct,1.0
95a58926,6420cc775271a5cf010b961e32c8f7d6,correct,1.0
1a2e2828,11be35a6491b8e9bb0158a3da7e249bf,correct,1.0
73182012,434a6d6af5c8a7521b8296ee553206be,correct,1.0
47996f11,c3450bef9560f5ef1d4fbe38afba97e3,close_miss,0.8566666666666667
ca8f78db,b4326527b5a249d8039e0e4ec3d2eb85,correct,1.0
5b6cbef5,10fc3c0c0cd75bffc590fa4ba0e1133d,wrong_size,
8dae5dfc,e73c3da01ae6b526d5272fd009acff0d,correct,1.0
95a58926,e73c3da01ae6b526d5272fd009acff0d,correct,1.0
2753e76c,e73c3da01ae6b526d5272fd009acff0d,correct,1.0
b942fd60,3c4e051d79b86b0aef6424be49b48378,correct,1.0
7d1f7ee8,e73c3da01ae6b526d5272fd009acff0d,correct,1.0
b7cb93ac,3c4e051d79b86b0aef6424be49b48378,correct,1.0
cfb2ce5a,3c4e051d79b86b0aef6424be49b48378,correct,1.0
84f2aca1,2f9e6693f652735a1a8a67c1237623bf,correct,1.0
e5c44e8f,250546e277f16ce2707da7ed5a9f2218,correct,1.0
070dd51e,46095cd1d852d9aa1280f93124c80956,correct,1.0
11e1fe23,3c4e051d79b86b0aef6424be49b48378,correct,1.0
184a9768,2f9e6693f652735a1a8a67c1237623bf,correct,1.0
c6e1b8da,e73c3da01ae6b526d5272fd009acff0d,correct,1.0
5af49b42,3c4e051d79b86b0aef6424be49b48378,correct,1.0
aa300dc3,550461f653c1c4c65cf40815dd77ec86,correct,1.0
1c0d0a4b,2f9e6693f652735a1a8a67c1237623bf,correct,1.0
e74e1818,550461f653c1c4c65cf40815dd77ec86,correct,1.0
4b6b68e5,550461f653c1c4c65cf40815dd77ec86,correct,1.0
e681b708,2f9e6693f652735a1a8a67c1237623bf,correct,1.0
e633a9e5,2f9e6693f652735a1a8a67c1237623bf,correct,1.0
1d0a4b61,550461f653c1c4c65cf40815dd77ec86,correct,1.0
73c3b0d8,c3450bef9560f5ef1d4fbe38afba97e3,close_miss,0.9166666666666666
2753e76c,6420cc775271a5cf010b961e32c8f7d6,correct,1.0
e9c9d9a1,46095cd1d852d9aa1280f93124c80956,correct,1.0
ed98d772,c3450bef9560f5ef1d4fbe38afba97e3,wrong_content,0.5555555555555556
94414823,c069ed6e828dd77713eacec70e5725b6,correct,1.0
e21a174a,d496275b72ccd376081880a28a6b3937,close_miss,0.8163265306122449
477d2879,b6c5af393c5f0201301445911c2c2766,correct,1.0
12422b43,9f2dbfd6be72b94dc28919f11acc3f26,wrong_content,0.6285714285714286
73c3b0d8,9f2dbfd6be72b94dc28919f11acc3f26,wrong_content,0.7604166666666666
477d2879,9f2dbfd6be72b94dc28919f11acc3f26,wrong_content,0.08875739644970414
c658a4bd,b6c5af393c5f0201301445911c2c2766,wrong_size,
8dae5dfc,6420cc775271a5cf010b961e32c8f7d6,correct,1.0
ecaa0ec1,b6c5af393c5f0201301445911c2c2766,close_miss,0.9752066115702479
da2b0fe3,46095cd1d852d9aa1280f93124c80956,correct,1.0
7d1f7ee8,6420cc775271a5cf010b961e32c8f7d6,correct,1.0
762cd429,46095cd1d852d9aa1280f93124c80956,correct,1.0
5289ad53,46095cd1d852d9aa1280f93124c80956,close_miss,0.8333333333333334
52fd389e,6420cc775271a5cf010b961e32c8f7d6,correct,1.0
94133066,c3450bef9560f5ef1d4fbe38afba97e3,wrong_size,
b7999b51,ef3ae2d9b3cce05442698962a0a96f2b,correct,1.0
9a4bb226,a69d6d1efd1fd7079e465994acffa413,correct,1.0
f3e62deb,a69d6d1efd1fd7079e465994acffa413,correct,1.0
42918530,f77f4979d4ea8dab6ae57292c0062034,correct,1.0
929ab4e9,b6c5af393c5f0201301445911c2c2766,close_miss,0.9392361111111112
f5c89df1,f77f4979d4ea8dab6ae57292c0062034,correct,1.0
47996f11,9f2dbfd6be72b94dc28919f11acc3f26,close_miss,0.84
3391f8c0,f77f4979d4ea8dab6ae57292c0062034,correct,1.0
7c9b52a0,f77f4979d4ea8dab6ae57292c0062034,correct,1.0
281123b4,9f2dbfd6be72b94dc28919f11acc3f26,wrong_content,0.5
b15fca0b,550461f653c1c4c65cf40815dd77ec86,correct,1.0
dc2e9a9d,c069ed6e828dd77713eacec70e5725b6,correct,1.0
c62e2108,d0ee85c0b43db444e48d54349c6398fe,wrong_content,0.59375
ea9794b1,d0ee85c0b43db444e48d54349c6398fe,wrong_content,0.36
5289ad53,d496275b72ccd376081880a28a6b3937,correct,1.0
f83cb3f6,c069ed6e828dd77713eacec70e5725b6,correct,1.0
ba9d41b8,d0ee85c0b43db444e48d54349c6398fe,correct,1.0
1d398264,33cbb08484f0da7057d877b780bfc2c8,correct,1.0
2a5f8217,73842201127a7e034e028ca2c7d8b965,close_miss,0.8698224852071006
e7dd8335,2c984341664301238f314ee837fd6d07,wrong_size,
f8be4b64,2c984341664301238f314ee837fd6d07,wrong_content,0.7091412742382271
a57f2f04,2c984341664301238f314ee837fd6d07,close_miss,0.8548951048951049
7c8af763,2c984341664301238f314ee837fd6d07,wrong_content,0.49
c074846d,f77f4979d4ea8dab6ae57292c0062034,correct,1.0
ae58858e,b6c5af393c5f0201301445911c2c2766,wrong_content,0.7708333333333334
42a15761,d0ee85c0b43db444e48d54349c6398fe,correct,1.0
da2b0fe3,d496275b72ccd376081880a28a6b3937,correct,1.0
79fb03f4,d496275b72ccd376081880a28a6b3937,wrong_content,0.6952662721893491
baf41dbf,c069ed6e828dd77713eacec70e5725b6,correct,1.0
f0afb749,c069ed6e828dd77713eacec70e5725b6,correct,1.0
817e6c09,d0ee85c0b43db444e48d54349c6398fe,correct,1.0
762cd429,d496275b72ccd376081880a28a6b3937,wrong_content,0.43333333333333335
e7639916,a69d6d1efd1fd7079e465994acffa413,correct,1.0
a8610ef7,9fdf8e92217169071740b2e6c0de9f24,wrong_content,0.5833333333333334
d4b1c2b1,3d52efd3f82a94cd9df376c9cbef2b39,correct,1.0
140c817e,7be211c9a4a66a217f17c73eb2279c8d,close_miss,0.9948979591836735
e57337a4,3d52efd3f82a94cd9df376c9cbef2b39,correct,1.0
c48954c1,ddc8bf68f9388a1da88862705605a7e3,correct,1.0
c6e1b8da,ddc8bf68f9388a1da88862705605a7e3,correct,1.0
66f2d22f,3d52efd3f82a94cd9df376c9cbef2b39,correct,1.0
2753e76c,ddc8bf68f9388a1da88862705605a7e3,correct,1.0
e7639916,3d52efd3f82a94cd9df376c9cbef2b39,correct,1.0
103eff5b,2c984341664301238f314ee837fd6d07,wrong_size,
34b99a2b,a69d6d1efd1fd7079e465994acffa413,wrong_content,0.55
5833af48,a69d6d1efd1fd7079e465994acffa413,correct,1.0
e133d23d,33cbb08484f0da7057d877b780bfc2c8,correct,1.0
414297c0,33cbb08484f0da7057d877b780bfc2c8,correct,1.0
e1baa8a4,33cbb08484f0da7057d877b780bfc2c8,wrong_size,
af24b4cc,33cbb08484f0da7057d877b780bfc2c8,correct,1.0
351d6448,ddc8bf68f9388a1da88862705605a7e3,correct,1.0
3d31c5b3,7be211c9a4a66a217f17c73eb2279c8d,wrong_size,
ac605cbb,a3d80780a7921b5ef3143ba10c348c77,close_miss,0.9917355371900827
ac3e2b04,7be211c9a4a66a217f17c73eb2279c8d,close_miss,0.8611111111111112
9a4bb226,3d52efd3f82a94cd9df376c9cbef2b39,correct,1.0
b7999b51,7be211c9a4a66a217f17c73eb2279c8d,wrong_size,
e872b94a,f511c316a739a56f82ae31aea9d0036e,correct,1.0
bd14c3bf,73842201127a7e034e028ca2c7d8b965,close_miss,0.9418282548476454
f21745ec,73842201127a7e034e028ca2c7d8b965,correct,1.0
c87289bb,73842201127a7e034e028ca2c7d8b965,correct,1.0
0a2355a6,d21e5568ac340f74febf26db99399512,correct,1.0
423a55dc,d21e5568ac340f74febf26db99399512,close_miss,0.986013986013986
67636eac,be6a78c8207edf9746ce9b0b105743ee,correct,1.0
48131b3c,be6a78c8207edf9746ce9b0b105743ee,correct,1.0
08573cc6,d21e5568ac340f74febf26db99399512,wrong_content,0.7928994082840237
2c737e39,be6a78c8207edf9746ce9b0b105743ee,correct,1.0
e41c6fd3,bd3f4063cdb6369bd70ee764acd28203,correct,1.0
516b51b7,ddc8bf68f9388a1da88862705605a7e3,correct,1.0
17b80ad2,a3d80780a7921b5ef3143ba10c348c77,close_miss,0.889273356401384
f4081712,be6a78c8207edf9746ce9b0b105743ee,correct,1.0
2697da3f,d21e5568ac340f74febf26db99399512,correct,1.0
b7fb29bc,be6a78c8207edf9746ce9b0b105743ee,correct,1.0
f3cdc58f,d21e5568ac340f74febf26db99399512,correct,1.0
5783df64,0489e0eb67afbec67923afd52d99197f,correct,1.0
551d5bf1,0489e0eb67afbec67923afd52d99197f,correct,1.0
3a301edc,0489e0eb67afbec67923afd52d99197f,correct,1.0
55059096,0489e0eb67afbec67923afd52d99197f,correct,1.0
52fd389e,9bf65852a83655108a4414dfffac6e32,correct,1.0
85b81ff1,0489e0eb67afbec67923afd52d99197f,close_miss,0.8846153846153846
fd4b2b02,ec1f56d6b8cd36a50c4c3c7534d5cb15,correct,1.0
a57f2f04,9bf65852a83655108a4414dfffac6e32,correct,1.0
2546ccf6,7be211c9a4a66a217f17c73eb2279c8d,correct,1.0
7d1f7ee8,9bf65852a83655108a4414dfffac6e32,correct,1.0
da515329,310549a148748e2038280d74494b065b,correct,1.0
b457fec5,2286a7f8bb4fecb0b65a7dfa146ba6ae,correct,1.0
c92b942c,2286a7f8bb4fecb0b65a7dfa146ba6ae,wrong_content,0.5555555555555556
9772c176,2286a7f8bb4fecb0b65a7dfa146ba6ae,correct,1.0
73ccf9c2,f511c316a739a56f82ae31aea9d0036e,wrong_size,
67c52801,a3d80780a7921b5ef3143ba10c348c77,correct,1.0
4acc7107,a3d80780a7921b5ef3143ba10c348c77,correct,1.0
e41c6fd3,f511c316a739a56f82ae31aea9d0036e,wrong_size,
903d1b4a,f511c316a739a56f82ae31aea9d0036e,correct,1.0
903d1b4a,bd3f4063cdb6369bd70ee764acd28203,close_miss,0.859375
1990f7a8,bd3f4063cdb6369bd70ee764acd28203,correct,1.0
31adaf00,f511c316a739a56f82ae31aea9d0036e,correct,1.0
73ccf9c2,bd3f4063cdb6369bd70ee764acd28203,wrong_size,
5b6cbef5,a3d80780a7921b5ef3143ba10c348c77,correct,1.0
31adaf00,bd3f4063cdb6369bd70ee764acd28203,correct,1.0
88207623,73bef82f79646387aa27d8755d7e6436,correct,1.0
712bf12e,3529e4486baff2b5ba6c863dc22da821,wrong_content,0.7869822485207101
3b4c2228,6df80b010e6436a7e7c2e8cdef870cc1,correct,1.0
c48954c1,3529e4486baff2b5ba6c863dc22da821,wrong_content,0.5432098765432098
dc2aa30b,3529e4486baff2b5ba6c863dc22da821,wrong_content,0.7272727272727273
516b51b7,3529e4486baff2b5ba6c863dc22da821,close_miss,0.9372549019607843
140c817e,2286a7f8bb4fecb0b65a7dfa146ba6ae,correct,1.0
310f3251,2286a7f8bb4fecb0b65a7dfa146ba6ae,wrong_size,
b1fc8b8e,ec1f56d6b8cd36a50c4c3c7534d5cb15,correct,1.0
b0722778,ec1f56d6b8cd36a50c4c3c7534d5cb15,correct,1.0
95a58926,9bf65852a83655108a4414dfffac6e32,correct,1.0
f4081712,9165e3cce394795ff2fba346a28d63f0,correct,1.0
103eff5b,9bf65852a83655108a4414dfffac6e32,correct,1.0
2c737e39,9165e3cce394795ff2fba346a28d63f0,correct,1.0
b4a43f3b,ec1f56d6b8cd36a50c4c3c7534d5cb15,correct,1.0
e1d2900e,9165e3cce394795ff2fba346a28d63f0,correct,1.0
712bf12e,6e2189e92f7f0ae9a66d68a5f88f843e,close_miss,0.9171597633136095
782b5218,6e2189e92f7f0ae9a66d68a5f88f843e,wrong_content,0.07
b0f4d537,9871fd1fc5522b70f41c0875f4d4df59,correct,1.0
ac2e8ecf,594941fdc14d160da088f571359130b4,wrong_size,
e7a25a18,9871fd1fc5522b70f41c0875f4d4df59,correct,1.0
aa4ec2a5,6df80b010e6436a7e7c2e8cdef870cc1,close_miss,0.9985754985754985
351d6448,3529e4486baff2b5ba6c863dc22da821,wrong_size,
68b67ca3,9871fd1fc5522b70f41c0875f4d4df59,correct,1.0
90347967,310549a148748e2038280d74494b065b,close_miss,0.8271604938271605
d47aa2ff,310549a148748e2038280d74494b065b,correct,1.0
c62e2108,310549a148748e2038280d74494b065b,correct,1.0
696d4842,310549a148748e2038280d74494b065b,close_miss,0.99
ea959feb,73bef82f79646387aa27d8755d7e6436,correct,1.0
e619ca6e,73bef82f79646387aa27d8755d7e6436,correct,1.0
3ed85e70,73bef82f79646387aa27d8755d7e6436,close_miss,0.9811111111111112
92e50de0,73bef82f79646387aa27d8755d7e6436,close_miss,0.9809750297265161
0c786b71,6e2189e92f7f0ae9a66d68a5f88f843e,correct,1.0
d19f7514,c85429023ceb308d50ccad3b9dbdc8ee,correct,1.0
1c0d0a4b,1f2746883973fa934db863c194638abd,correct,1.0
0becf7df,594941fdc14d160da088f571359130b4,wrong_content,0.73
58e15b12,9871fd1fc5522b70f41c0875f4d4df59,wrong_size,
184a9768,1f2746883973fa934db863c194638abd,correct,1.0
332efdb3,9871fd1fc5522b70f41c0875f4d4df59,correct,1.0
e681b708,1f2746883973fa934db863c194638abd,close_miss,0.9437869822485208
2b01abd0,6df80b010e6436a7e7c2e8cdef870cc1,close_miss,0.9017857142857143
e633a9e5,1f2746883973fa934db863c194638abd,wrong_content,0.68
50a16a69,594941fdc14d160da088f571359130b4,wrong_size,
